links,Year,date,titles,News,Location_appox,location,Latitude,Longitude
https://www.observerbd.com/news.php?id=254918,2020,26-Apr,Newborn baby dies in Thakurgaon road accident,"Newborn baby dies in Thakurgaon road accident A five-day-old baby boy was killed in road accident in Thakurgaon district town on Sunday afternoon.Police said Taslima Begum, a resident of Sadar upazila, gave the birth of a baby boy four days ago. A truck hit a CNG-run auto rickshaw in front of Thakurgaon Technical School and College while Taslima along with the baby going to her father’s house, leaving the baby critically injured.The baby died on way to Rangpur Medical College Hospital.Sadar Police Station officer-in-charge Tanvirul Islam confirmed the matter.MAA/GY  ","Thakurgaon, Bangladesh","ঠাকুরগাঁও, ঠাকুরগাঁও জেলা, 5100, বাংলাদেশ",26.0200532,88.4694397
https://www.observerbd.com/news.php?id=254866,2020,26-Apr,Trader dies in Kabirhat road accident,"Trader dies in Kabirhat road accidentA trader was killed in road accident in Kabirhat uapzila of Noakhali on Sunday noon.The deceased was identified as Abdur Rab Prakash Miah, a resident of Pashchim Sonadia village in the upazila. He was general secretary of no-6 ward BNP unit.Kabirhat upazila unit BNP assistant publicity secretary Motahar Hossain Jahangir said a CNG-run auto rickshaw fell into a road side ditch after its driver lost control over the steering, leaving Abdu Rab critically injured.He succumbed to his injuries on way to Noakhali General Hospital at 1.00 pm.MS/GY ","Noakhali, Bangladesh","নোয়াখালী জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",22.5313205,91.1775744276286
https://www.observerbd.com/news.php?id=254566,2020,23-Apr,Schoolboy dies in Bogura road accident,"Schoolboy dies in Bogura road accident A schoolboy was killed in a road accident in Sonatala upazila of Bogura district on Thursday.The deceased was identified as Shamim Rabbi, 12, son of Azibor Rahman, a resident of Paschim Tekani village in the upazila. He was seventh grader at Harikhali High School.Witnesses said a sand-laden truck ran over the schoolboy in Radakhanta area in the afternoon , leaving him dead on the spot.A/GY ","Bogura, Bangladesh","বগুড়া, বগুড়া জেলা, রাজশাহী বিভাগ, 5800, বাংলাদেশ",24.8500662,89.3728431
https://www.observerbd.com/news.php?id=254564,2020,23-Apr,"
Motorcyclist dies in Panchagarh road accident ","Motorcyclist dies in Panchagarh road accident A motorcyclist was killed in a road accident in Sadar upazila of Panchagarh district on Thursday.The deceased was identified as Hamidul Islam, 50, a resident of Board Bazar area in the upazila.Locals said the motorcycle hit a pillar on the Panchagarh-Tentulia highway after its driver Hamidul lost control over the steering at noon, leaving him critically injured.He was rushed to Panchagarh Adhunik Sadar Hospital and later referred to Rangpur Medical College Hospital as his situation was deteriorated further.Hamidul died on the way to Rangpur Medical College Hospital.SIS/GY  ","Panchagarh, Bangladesh","পঞ্চগড় জেলা, 5010, বাংলাদেশ",26.32215705,88.5477309406956
https://www.observerbd.com/news.php?id=254211,2020,20-Apr,"
Bike rider killed in Manikganj road accident","Bike rider killed in Manikganj road accidentA motorcyclist was killed when a trolley rammed into his vehicle in Daulatpur upazila of Manikganj on Monday morning.Deceased Abdul Quader Biltu, 45, was the resident of Pashchimdasra area under Sadar upazila. He was the manager of Farruq Enterprize.Daulatpur Poliec station OC Rezaul Karim said the accident took place in Kalibari area around 6am when Biltu was returning Manikganj from Tangail' Nagorpur.AAL/TF   ","Daulatpur, Bangladesh","দৌলতপুর, মানিকগঞ্জ জেলা, ঢাকা বিভাগ, বাংলাদেশ",23.9686822,89.833754
https://www.observerbd.com/news.php?id=253718,2020,15-Apr,Man killed in motorcycle accident in Kurigram,"Kurigram district mapA man was killed as two motorcycles collided each other in Bhurungamari upazila of Kurigram on Wednesday morning.Deceased Hafizur Rahman, 30, was the son of late Safar Mondla, a resident of Baldia Bazar area.Bhurungamari Police Station officer in-charge Atiur Rahman said the accident took place near Sonahat Eidgah field around 6 am, leaving Hafizur dead on the spot.AH/ALM/TF ","Bhurungamari, Bangladesh","ভূরুঙ্গামারী, বাংলাদেশ",26.1104617,89.6638474
https://www.observerbd.com/news.php?id=252149,2020,02-Apr,"Couple, driver killed in Cumilla road accident","CUMILLA, Apr 1: Three persons- husband, wife and their driver, were killed when a private car plunged into a roadside ditch at Muradnagar Upazila of the district on Tuesday afternoon.The deceased were identified as Saddam Hossen, 27, and his wife Parvin Akhter, 24, hailed from Nabinagar Upazila of Brahmanbaria District, and private car driver Abdur Rahman, 28, of Kabirhat Upazila in Noakhali District.Eyewitnesses said the accident happened in Bangra Bazaar area of the upazila, leaving the trio dead on the spot.Officer-in-Charge of Bangra Bazar Police Station Md Kamruzzaman confirmed the matter, adding that the bodies were sent to Cumilla Medical College Hospital morgue for autopsies. ","Noakhali, Bangladesh","নোয়াখালী জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",22.5313205,91.1775744276286
https://www.observerbd.com/news.php?id=251509,2020,29-Mar,Six die in Tangail truck accident,"At least six people were killed and 10 others  wounded after a truck overturned in Tangail on Saturday. The vehicle was carrying passengers from Dhaka to Bogura.The incident took place on the Dhaka-Tangail Highway in Kandila area of Tangail Sadar upazila at 5:30am, said Elenga Highway Police Outpost Sergeant Rajib Borman.Police could not identify the dead immediately.The cement-laden truck was heading towards Bogura, said Inspector Kamal Hossain of Tangail Gorai highway police's Elenga outpost. The driver had picked up two dozen passengers and allowed them to sit on top of cement bags in the truck, he said.""It appears the driver fell asleep or lost control of the vehicle.""Thirteen people were rushed to Tangail Sadar Hospital after the incident.  Two of them were declared dead by the on-duty doctor, said Inspector Kamal. Another person among them died in the afternoon, he added.    -bdnews24.com ","Dhaka, Bangladesh","ঢাকা, Chanpara Bazar, ঢাকা জেলা, ঢাকা বিভাগ, 1230, বাংলাদেশ",23.810651,90.4126466
https://www.observerbd.com/news.php?id=251452,2020,28-Mar,Teenager killed in Gopalganj road accident,"district mapA 13-year-old rickshaw puller was killed in a road accident in Kashiani upazila of Gopalganj on Saturday afternoon.Deceased Imran Sheikh was the son of Nuru Sheikh, a resident of Purulia village in the upazila.Police sources said a private car hit the rickshaw van in Borashura area and then an egg-laden pickup van hit the vehicle again, leaving Imran dead on the spot.Kashiani Police Station officer in-charge Md Azizur Rahman said the body was recovered from the spot.MHM/ALM /GY ","Kashiani, Bangladesh","কাশিয়ানী, গোপালগঞ্জ জেলা, ঢাকা বিভাগ, 8130, বাংলাদেশ",23.23649,89.7204523
https://www.observerbd.com/news.php?id=251081,2020,25-Mar,"2 killed in Rajshahi road accident, 15 injured","2 killed in Rajshahi road accident, 15 injuredTwo people were killed and 15 others injured when a bus rammed a mini truck at Godagri upazila in Rajshahi district on Wednesday morning.The deceased were identified as bus driver Matiur Rahman, 35, son of Abdul Aziz of Tanore upazila, and Tutul, 27, son of Abul Kashem of Puthia upazila in the district.Godagari’s Premtali police investigation centre in-charge Andul Bari said the accident took place near Laldighi intersection on the Rajshahi-Chapainawabganj highway around 6:00 am, leaving two dead on the spot and 15 others injured.Being informed, a fire fighting unit rushed to the spot and sent the injured to Godagari Upazila Health Complex and Rajshahi Medical College Hospital (RMCH).Among the injured, seven people were released after given first aid.The bodies were kept at RMCH morgue.RHF/ALM ","Tanore, Bangladesh","তানোরে, রাজশাহী জেলা, রাজশাহী বিভাগ, বাংলাদেশ",24.5891475,88.576128
https://www.observerbd.com/news.php?id=250442,2020,21-Mar,12 killed in Chattogram road accident,"12 killed in Chattogram road accident At least 12 people were killed in a road accident in Lohagara upazila of Chattogram on Saturday night.Witnesses said a Chattogram bound truck hit a human-hauler coming from the opposite direction on the Chattogram-Cox’s Bazar highway around 10.00 pm, leaving 12 people dead on the spot. Details of the deceased could not be known immediately.SM Rashidul Haque, superintendent of police in Chattogram, confirmed the matter.GY ","Chattogram, Bangladesh","চট্টগ্রাম, চট্টগ্রাম জেলা, চট্টগ্রাম বিভাগ, 4000, বাংলাদেশ",22.3364709,91.8260479
https://www.observerbd.com/news.php?id=249803,2020,18-Mar,Two killed in Jashore road accident,"JASHORE, Mar 17: Two youths were killed in a road accident in Rajapur-Danga Boyra area of Sadar upazila here on Monday night.The deceased were identified as Sumon, 21, son of Fulmia and Sabuj Hossain, 19, son of Korban Ali, residents of Mathurapur village of the upazila.Officer-in-Charge of Jashore Kotwali Model Police Station M Moniruzzaman said the accident took place in the area at about 8:30pm when a motorcycle hit a roadside tree, leaving bike riders Sumon and Sabuj dead on the spot.A case was filed in this connection.    -BSS                                                                                	    ","Rajapur, Bangladesh","Rajapur, কুমিল্লা জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",23.5827526,91.1494711
